prob_0,prob_1,prob_2,prob_3,file_id
0.040420227,0.027229272,0.9058386,0.02651187,Ses01F_impro03_M019
0.022061782,0.01455887,0.9465438,0.016835608,Ses01F_impro03_M020
0.02288656,0.692658,0.18869698,0.095758446,Ses01F_impro03_M021
0.02010484,0.6145388,0.33410227,0.031254157,Ses01F_impro03_M022
0.02030346,0.90229374,0.032946207,0.044456568,Ses01F_impro03_M023
0.014095554,0.028289668,0.88410187,0.073512815,Ses01F_impro03_M024
0.02545226,0.016074486,0.9446569,0.0138163,Ses01F_impro04_F000
0.031985424,0.7865362,0.14125454,0.040223777,Ses01F_impro04_F001
0.029473444,0.03983511,0.8918826,0.03880882,Ses01F_impro04_F005
0.07347621,0.37935892,0.5202026,0.026962273,Ses01F_impro04_F006
0.08575047,0.14287329,0.4816118,0.2897645,Ses01F_impro04_F009
0.012016754,0.021455752,0.91481966,0.05170778,Ses01F_impro04_F013
0.045711588,0.15351932,0.13786836,0.66290075,Ses01F_impro04_F014
0.62989813,0.039715204,0.24396963,0.086417004,Ses01F_impro04_F028
0.82950103,0.022099216,0.12956877,0.018830989,Ses01F_impro04_F029
0.8392074,0.060749747,0.06848768,0.03155519,Ses01F_impro04_F030
0.91378856,0.015506798,0.03218132,0.0385233,Ses01F_impro04_F031
0.73694694,0.012690923,0.19239926,0.05796279,Ses01F_impro04_F032
0.5797398,0.021843074,0.36332738,0.03508971,Ses01F_impro04_F033
0.032625493,0.015723033,0.93957067,0.012080755,Ses01F_impro04_M000
0.055740725,0.09113366,0.16388842,0.6892372,Ses01F_impro04_M001
0.0149339605,0.014941625,0.92680883,0.043315638,Ses01F_impro04_M002
0.030171055,0.5052318,0.39218742,0.072409734,Ses01F_impro04_M003
0.01400442,0.01659096,0.9486462,0.02075848,Ses01F_impro04_M004
0.015253989,0.025694557,0.9227687,0.03628278,Ses01F_impro04_M005
0.02666546,0.02085937,0.92374796,0.028727137,Ses01F_impro04_M006
0.03511736,0.74594295,0.15782782,0.06111188,Ses01F_impro04_M007
0.18788053,0.3014082,0.3756315,0.1350798,Ses01F_impro04_M008
0.023343086,0.018947622,0.93312263,0.024586733,Ses01F_impro04_M009
0.17463054,0.32032356,0.41042206,0.09462382,Ses01F_impro04_M010
0.019050706,0.018910494,0.91274893,0.049289875,Ses01F_impro04_M011
0.0127577195,0.029513557,0.92666906,0.031059675,Ses01F_impro04_M012
0.017806299,0.01897554,0.93052286,0.032695293,Ses01F_impro04_M013
0.02001858,0.027026156,0.90548384,0.047471408,Ses01F_impro04_M014
0.026537133,0.05634996,0.51422167,0.40289125,Ses01F_impro04_M015
0.022442043,0.033054654,0.6010147,0.34348863,Ses01F_impro04_M016
0.02360338,0.03700592,0.8885445,0.050846167,Ses01F_impro04_M017
0.015500847,0.017294299,0.9362286,0.030976217,Ses01F_impro04_M018
0.12686856,0.23327784,0.50788385,0.13196976,Ses01F_impro04_M019
0.053502128,0.027353369,0.5136366,0.4055079,Ses01F_impro04_M020
0.058278326,0.011160176,0.83180344,0.09875802,Ses01F_impro04_M021
0.017968431,0.032885607,0.903407,0.045739032,Ses01F_impro04_M022
0.013668028,0.018839471,0.9343739,0.033118576,Ses01F_impro04_M023
0.009045833,0.015625171,0.018545346,0.9567836,Ses01F_impro04_M024
0.04309334,0.04194403,0.20266479,0.7122978,Ses01F_impro04_M025
0.017423272,0.021902535,0.01668249,0.94399166,Ses01F_impro04_M026
0.014399012,0.02069869,0.93691117,0.027991127,Ses01F_impro04_M027
0.015890308,0.028581342,0.9267215,0.028806772,Ses01F_impro04_M028
0.06979172,0.022166118,0.8690557,0.0389865,Ses01F_impro04_M031
0.05502742,0.13656548,0.5197106,0.28869656,Ses01F_impro04_M032
0.83470047,0.014176097,0.11906418,0.03205923,Ses01F_impro05_F008
0.0826848,0.038949337,0.8535021,0.02486378,Ses01F_impro05_F009
0.9503405,0.012952721,0.01981148,0.016895326,Ses01F_impro05_F011
0.071048476,0.25806454,0.6287203,0.042166706,Ses01F_impro05_F012
0.45755544,0.035392717,0.3946634,0.11238843,Ses01F_impro05_F014
0.7208816,0.0133801075,0.03469176,0.23104648,Ses01F_impro05_F015
0.94764376,0.009122186,0.022506466,0.020727597,Ses01F_impro05_F016
0.9442715,0.008285431,0.021732695,0.0257104,Ses01F_impro05_F017
0.032827683,0.068312235,0.45773375,0.4411264,Ses01F_impro05_F018
0.9255014,0.008492866,0.03706324,0.028942434,Ses01F_impro05_F019
0.7457656,0.025210189,0.20420308,0.024821142,Ses01F_impro05_F020
0.9449361,0.0086143445,0.026592059,0.01985746,Ses01F_impro05_F021
0.19077815,0.5992375,0.15945692,0.05052741,Ses01F_impro05_F022
0.010747807,0.028721295,0.03756429,0.9229667,Ses01F_impro05_F023
0.05216532,0.86180836,0.05924517,0.026781218,Ses01F_impro05_F024
0.9020478,0.028034125,0.01710425,0.052813906,Ses01F_impro05_F025
0.94725275,0.009382064,0.026998209,0.016366934,Ses01F_impro05_F026
0.0662159,0.046595223,0.78440034,0.10278857,Ses01F_impro05_F028
0.9025347,0.0086150775,0.05807294,0.030777251,Ses01F_impro05_F029
0.9387969,0.0077607855,0.03461609,0.018826252,Ses01F_impro05_F030
0.013497704,0.0226267,0.9293763,0.034499343,Ses01F_impro05_M000
0.027910082,0.12640467,0.80753255,0.03815265,Ses01F_impro05_M001
0.026700089,0.2958126,0.649469,0.028018344,Ses01F_impro05_M002
0.04994003,0.0695941,0.21094766,0.66951823,Ses01F_impro05_M003
0.08303361,0.14708172,0.7299079,0.039976805,Ses01F_impro05_M004
0.063687585,0.01687873,0.8890414,0.030392325,Ses01F_impro05_M005
0.04783295,0.05901092,0.1965393,0.6966168,Ses01F_impro05_M006
0.020945119,0.036506396,0.920594,0.021954535,Ses01F_impro05_M007
0.08416702,0.12290914,0.46632072,0.3266031,Ses01F_impro05_M008
0.060806464,0.014309634,0.1578514,0.76703244,Ses01F_impro05_M009
0.17409849,0.014356359,0.12223219,0.689313,Ses01F_impro05_M010
0.018322453,0.02870567,0.68969864,0.26327324,Ses01F_impro05_M011
0.06523317,0.014209277,0.67365485,0.24690276,Ses01F_impro05_M012
0.15902306,0.23669355,0.46389225,0.14039123,Ses01F_impro05_M013
0.041204013,0.040248685,0.79624224,0.12230506,Ses01F_impro05_M014
0.016761776,0.036749713,0.9274904,0.01899817,Ses01F_impro05_M015
0.021943418,0.015715126,0.943684,0.018657401,Ses01F_impro05_M016
0.025929734,0.0184745,0.89766246,0.05793331,Ses01F_impro05_M017
0.10588807,0.10206779,0.33809102,0.4539531,Ses01F_impro05_M019
0.105008245,0.48054034,0.31273428,0.10171714,Ses01F_impro05_M020
0.13395382,0.015810803,0.7822433,0.06799213,Ses01F_impro05_M022
0.4791149,0.099221006,0.40340328,0.018260809,Ses01F_impro05_M023
0.15241992,0.01583778,0.8138566,0.017885761,Ses01F_impro05_M024
0.014459169,0.023610856,0.91914207,0.042787857,Ses01F_impro05_M025
0.03339702,0.00896678,0.9373749,0.020261396,Ses01F_impro05_M026
0.015025513,0.014604994,0.03731487,0.9330546,Ses01F_impro05_M027
0.023428671,0.6576181,0.2945908,0.0243624,Ses01F_impro05_M028
0.06926955,0.01784739,0.8756765,0.03720649,Ses01F_impro05_M029
0.02192396,0.01993158,0.81315166,0.14499287,Ses01F_impro05_M030
0.014167684,0.0348562,0.88209426,0.06888185,Ses01F_impro05_M031
0.048994523,0.0119134,0.8238996,0.11519253,Ses01F_impro05_M034
0.031432938,0.01779988,0.9140542,0.036712974,Ses01F_impro05_M035
0.06760331,0.053237278,0.06857948,0.8105799,Ses01F_impro06_F002
0.032331403,0.46862665,0.37369734,0.12534459,Ses01F_impro06_F003
0.14387652,0.11411925,0.6839655,0.05803876,Ses01F_impro06_F004
0.04325023,0.049080808,0.21105148,0.6966175,Ses01F_impro06_F005
0.012567038,0.011085497,0.008618377,0.96772915,Ses01F_impro06_F006
0.012547499,0.009052573,0.01397106,0.96442884,Ses01F_impro06_F007
0.008816313,0.015163729,0.009185651,0.96683425,Ses01F_impro06_F008
0.017118044,0.02151782,0.06407323,0.89729095,Ses01F_impro06_F009
0.00949751,0.014962599,0.011498325,0.9640416,Ses01F_impro06_F010
0.02201063,0.011642256,0.05799685,0.90835035,Ses01F_impro06_F011
0.24901648,0.022605313,0.069600955,0.6587773,Ses01F_impro06_F012
0.013173784,0.02619141,0.027690193,0.93294466,Ses01F_impro06_F013
0.013445284,0.017642591,0.013989052,0.9549231,Ses01F_impro06_F014
0.022770721,0.044550546,0.22252616,0.7101526,Ses01F_impro06_F015
0.034293644,0.022210095,0.87145025,0.07204594,Ses01F_impro06_F016
0.02800828,0.037539445,0.093752585,0.84069973,Ses01F_impro06_F018
0.046301153,0.18587741,0.107507885,0.6603136,Ses01F_impro06_F019
0.020806756,0.008693612,0.017762875,0.95273674,Ses01F_impro06_F020
0.068268,0.012950888,0.04359434,0.8751868,Ses01F_impro06_F021
0.010581321,0.010201175,0.03660475,0.94261277,Ses01F_impro06_F022
0.01872583,0.13171619,0.059178956,0.79037905,Ses01F_impro06_F023
0.017644303,0.007627547,0.015771821,0.95895636,Ses01F_impro06_F024
0.010291684,0.015202061,0.009354194,0.965152,Ses01F_impro06_F025
0.09745595,0.012096756,0.09092145,0.7995258,Ses01F_impro06_F026
0.029970866,0.43447244,0.5165995,0.018957242,Ses01F_impro06_F027
0.012123035,0.010433331,0.008740526,0.96870303,Ses01F_impro06_F028
0.023617988,0.030567812,0.09330002,0.85251415,Ses01F_impro06_M000
0.021656673,0.10231671,0.77020806,0.10581857,Ses01F_impro06_M001
0.041228615,0.019273436,0.8755319,0.06396603,Ses01F_impro06_M002
0.0115101505,0.015551949,0.023412477,0.9495254,Ses01F_impro06_M003
0.074045785,0.11626279,0.27562815,0.5340633,Ses01F_impro06_M004
0.050883308,0.059794232,0.43130988,0.45801264,Ses01F_impro06_M005
0.01638522,0.026788937,0.930812,0.02601384,Ses01F_impro06_M006
0.09884077,0.12540436,0.42505136,0.35070342,Ses01F_impro06_M007
0.12002498,0.28777936,0.55271614,0.03947953,Ses01F_impro06_M008
0.016334414,0.033040736,0.91465855,0.035966218,Ses01F_impro06_M009
0.060881138,0.080764666,0.64333737,0.2150168,Ses01F_impro06_M010
0.024915922,0.039627478,0.80452865,0.1309279,Ses01F_impro06_M011
0.014888956,0.027575508,0.84536386,0.11217172,Ses01F_impro06_M012
0.016351856,0.3000392,0.5281065,0.15550244,Ses01F_impro06_M013
0.016567476,0.035498727,0.9311699,0.01676392,Ses01F_impro06_M014
0.016342547,0.03050831,0.9239662,0.029182857,Ses01F_impro06_M015
0.04532647,0.48206794,0.34997565,0.12262995,Ses01F_impro06_M016
0.14367513,0.22842988,0.5594117,0.06848322,Ses01F_impro07_F000
0.011778293,0.9249298,0.03400358,0.029288333,Ses01F_impro07_F002
0.017307866,0.806643,0.01950884,0.15654033,Ses01F_impro07_F003
0.053565685,0.03180161,0.016242106,0.8983907,Ses01F_impro07_F004
0.046473686,0.2236412,0.65147156,0.07841361,Ses01F_impro07_F005
0.014562451,0.9347679,0.021660557,0.029009134,Ses01F_impro07_F009
0.029845895,0.7688301,0.111142606,0.09018131,Ses01F_impro07_F010
0.09679966,0.36985475,0.492105,0.041240517,Ses01F_impro07_F012
0.050992433,0.06542817,0.5627632,0.32081616,Ses01F_impro07_F013
0.2502374,0.027562253,0.024502845,0.6976975,Ses01F_impro07_F016
0.03189684,0.7546789,0.04629318,0.16713114,Ses01F_impro07_M000
0.013696481,0.9590342,0.012295543,0.014973831,Ses01F_impro07_M001
0.115916915,0.80699295,0.020793298,0.0562969,Ses01F_impro07_M002
0.013741161,0.95325005,0.022227494,0.010781309,Ses01F_impro07_M003
0.015886605,0.95822793,0.012565307,0.013320194,Ses01F_impro07_M004
0.051517263,0.90708697,0.027733957,0.013661753,Ses01F_impro07_M005
0.038228847,0.022165278,0.039929286,0.8996766,Ses01F_impro07_M006
0.018650694,0.9460777,0.020793077,0.014478474,Ses01F_impro07_M007
0.028575951,0.5474582,0.3415021,0.08246374,Ses01F_impro07_M008
0.012686009,0.7879217,0.16937955,0.030012649,Ses01F_impro07_M009
0.07498259,0.7058569,0.19674154,0.022419017,Ses01F_impro07_M012
0.030509423,0.072198756,0.8839789,0.013312952,Ses01F_impro07_M013
0.018973494,0.030253321,0.9311028,0.019670414,Ses01F_impro07_M014
0.05943268,0.072728254,0.80461067,0.063228376,Ses01F_impro07_M015
0.016893085,0.9351892,0.015659276,0.03225843,Ses01F_impro07_M017
0.014763618,0.03366945,0.9254409,0.026126022,Ses01F_impro07_M018
0.020217769,0.6617865,0.29197654,0.026019175,Ses01F_impro07_M019
0.44041097,0.016913857,0.09756364,0.44511154,Ses01F_script01_1_F005
0.067803316,0.3639736,0.5242916,0.043931503,Ses01F_script01_1_F015
0.09768009,0.1513329,0.68732846,0.06365855,Ses01F_script01_1_F034
0.94179523,0.009142402,0.022820383,0.026241913,Ses01F_script01_1_F035
0.9504157,0.008339444,0.022190513,0.019054385,Ses01F_script01_1_F037
0.95049155,0.01374243,0.018852659,0.016913394,Ses01F_script01_1_F038
0.8557362,0.02410666,0.050578795,0.06957835,Ses01F_script01_1_F041
0.87556714,0.026208298,0.0670375,0.03118707,Ses01F_script01_1_F042
0.053762663,0.17671439,0.2267725,0.5427504,Ses01F_script01_1_M000
0.1290646,0.028063502,0.480858,0.36201397,Ses01F_script01_1_M001
0.01427878,0.0130873965,0.0183728,0.954261,Ses01F_script01_1_M002
0.012492378,0.053394806,0.063529044,0.8705837,Ses01F_script01_1_M003
0.03167204,0.24179745,0.6649094,0.06162112,Ses01F_script01_1_M004
0.066850185,0.0101208445,0.0744327,0.84859633,Ses01F_script01_1_M007
0.07217759,0.013463509,0.20385048,0.7105084,Ses01F_script01_1_M010
0.027002852,0.024114454,0.74063426,0.20824847,Ses01F_script01_1_M012
0.4478594,0.01173804,0.49534974,0.04505286,Ses01F_script01_1_M014
0.058523174,0.14627089,0.7726507,0.022555133,Ses01F_script01_1_M015
0.23852539,0.036334824,0.20687659,0.5182633,Ses01F_script01_1_M016
0.027296146,0.026159784,0.8740631,0.072481,Ses01F_script01_1_M017
0.9475644,0.010654526,0.020196361,0.021584582,Ses01F_script01_1_M019
0.021018824,0.029847596,0.9110065,0.038127087,Ses01F_script01_1_M023
0.035704963,0.08680528,0.23974545,0.6377443,Ses01F_script01_1_M024
0.59633166,0.030560981,0.26531032,0.10779708,Ses01F_script01_1_M025
0.15614426,0.0287979,0.7861343,0.028923444,Ses01F_script01_1_M034
0.1195344,0.0407365,0.6980788,0.14165021,Ses01F_script01_1_M039
0.025559984,0.019264717,0.123848,0.8313273,Ses01F_script01_1_M040
0.9363473,0.010034728,0.039657712,0.013960304,Ses01F_script01_2_F003
0.14207044,0.084807806,0.72144043,0.051681235,Ses01F_script01_2_F004
0.024838183,0.93481374,0.016425215,0.023922844,Ses01F_script01_2_F005
0.94810206,0.01048705,0.02393939,0.01747144,Ses01F_script01_2_F006
0.9402938,0.01912858,0.026679773,0.01389794,Ses01F_script01_2_F007
0.28516775,0.08192882,0.027743608,0.60515976,Ses01F_script01_2_F008
0.6615143,0.012661024,0.051255688,0.2745691,Ses01F_script01_2_F009
0.9270474,0.022470832,0.033091344,0.017390398,Ses01F_script01_2_F010
0.7724144,0.027834445,0.0884274,0.11132377,Ses01F_script01_2_F011
0.72541773,0.034223635,0.035071902,0.2052867,Ses01F_script01_2_F012
0.571775,0.045499846,0.026369687,0.35635546,Ses01F_script01_2_F013
0.01456157,0.021733902,0.881402,0.082302466,Ses01F_script01_2_M001
0.021838022,0.05271336,0.51103276,0.4144159,Ses01F_script01_2_M004
0.015052027,0.06208332,0.30074033,0.62212425,Ses01F_script01_2_M008
0.8866606,0.025737477,0.023119343,0.064482585,Ses01F_script01_2_M017
0.0414499,0.14050126,0.79086494,0.027183844,Ses01F_script01_3_F000
0.021118196,0.050008792,0.8637598,0.06511323,Ses01F_script01_3_F001
0.015498865,0.9175159,0.04444364,0.022541553,Ses01F_script01_3_F002
0.017086962,0.014662041,0.107468575,0.8607825,Ses01F_script01_3_F003
0.20346913,0.34982866,0.39329568,0.05340649,Ses01F_script01_3_F004
0.019337112,0.010918762,0.03068292,0.93906116,Ses01F_script01_3_F005
0.027264252,0.038703494,0.0332276,0.9008047,Ses01F_script01_3_F006
0.025001992,0.051056787,0.85553664,0.068404526,Ses01F_script01_3_F007
0.0240239,0.013874958,0.92559904,0.036502067,Ses01F_script01_3_F008
0.019295331,0.8468267,0.10513455,0.028743468,Ses01F_script01_3_F009
0.06931371,0.20224944,0.5918315,0.13660531,Ses01F_script01_3_F010
0.015849207,0.9119654,0.034914777,0.037270546,Ses01F_script01_3_F011
0.030745214,0.042474736,0.85002536,0.07675464,Ses01F_script01_3_F012
0.71894616,0.15281941,0.09579513,0.032439318,Ses01F_script01_3_F013
0.03734106,0.44983405,0.29839423,0.21443065,Ses01F_script01_3_F014
0.07811299,0.2518949,0.50687766,0.16311453,Ses01F_script01_3_F015
0.042420343,0.47385454,0.45742226,0.026302867,Ses01F_script01_3_F016
0.046267383,0.91359556,0.023779461,0.016357612,Ses01F_script01_3_F017
0.021642718,0.20987254,0.71173984,0.05674492,Ses01F_script01_3_F019
0.053723685,0.90813017,0.019933635,0.018212454,Ses01F_script01_3_F020
0.06490055,0.8742529,0.019444475,0.04140205,Ses01F_script01_3_F021
0.021596586,0.047369413,0.82915276,0.101881295,Ses01F_script01_3_F022
0.091820024,0.6114811,0.18886788,0.10783107,Ses01F_script01_3_F028
0.03995573,0.5101629,0.09809679,0.35178462,Ses01F_script01_3_F029
0.032340556,0.108060524,0.073465526,0.7861334,Ses01F_script01_3_F030
0.018266998,0.029574553,0.9028163,0.04934213,Ses01F_script01_3_F031
0.023160737,0.94137406,0.019435024,0.016030103,Ses01F_script01_3_F035
0.03545803,0.23330155,0.64876693,0.08247348,Ses01F_script01_3_M000
0.09111871,0.07521152,0.71600664,0.11766306,Ses01F_script01_3_M001
0.031915646,0.1439036,0.19955364,0.62462705,Ses01F_script01_3_M003
0.16116442,0.19988471,0.55160236,0.087348424,Ses01F_script01_3_M004
0.02595009,0.7218462,0.02618477,0.22601888,Ses01F_script01_3_M005
0.03468201,0.5568647,0.1517055,0.25674784,Ses01F_script01_3_M008
0.03165002,0.33765408,0.20603868,0.42465726,Ses01F_script01_3_M009
0.37775713,0.38942057,0.21416453,0.018657817,Ses01F_script01_3_M010
0.037749358,0.61175877,0.29655,0.053941894,Ses01F_script01_3_M015
0.0628018,0.90425515,0.023896424,0.009046627,Ses01F_script01_3_M016
0.027074376,0.4123777,0.5295909,0.030957015,Ses01F_script01_3_M017
0.014408181,0.9589762,0.013862987,0.012752621,Ses01F_script01_3_M019
0.024374284,0.8641053,0.09731501,0.01420543,Ses01F_script01_3_M020
0.11173973,0.7221091,0.12055007,0.045601126,Ses01F_script01_3_M021
0.03644134,0.012375923,0.043474864,0.9077079,Ses01F_script01_3_M022
0.02165352,0.009811808,0.018428039,0.9501066,Ses01F_script01_3_M023
0.02424664,0.008700073,0.014842474,0.95221084,Ses01F_script01_3_M024
0.028203739,0.009345453,0.044191148,0.91825956,Ses01F_script01_3_M025
0.0136001,0.008371849,0.014189175,0.9638389,Ses01F_script01_3_M026
0.06744227,0.009663761,0.03439071,0.88850325,Ses01F_script01_3_M027
0.08568872,0.008340481,0.07917381,0.826797,Ses01F_script01_3_M028
0.011166796,0.008683015,0.012196659,0.96795344,Ses01F_script01_3_M029
0.012369399,0.012966678,0.009219759,0.96544415,Ses01F_script01_3_M030
0.012434023,0.011026203,0.010575993,0.9659638,Ses01F_script01_3_M032
0.0114820115,0.011259344,0.009374464,0.96788424,Ses01F_script01_3_M033
0.08250066,0.008289481,0.047152225,0.8620576,Ses01F_script01_3_M036
0.01999305,0.048137955,0.50923496,0.42263404,Ses01F_script01_3_M037
0.06668605,0.088887185,0.47378826,0.3706385,Ses01F_script02_1_F000
0.035434917,0.42780697,0.46554536,0.07121268,Ses01F_script02_1_F004
0.52065885,0.10851412,0.3487092,0.02211785,Ses01F_script02_1_F006
0.60289407,0.2383213,0.037311137,0.12147348,Ses01F_script02_1_F007
0.091463216,0.7328438,0.13451378,0.041179165,Ses01F_script02_1_F008
0.017981138,0.095693275,0.8453136,0.04101201,Ses01F_script02_1_F009
0.012718414,0.021835107,0.015697373,0.9497491,Ses01F_script02_1_F010
0.080381714,0.25336653,0.58498085,0.08127093,Ses01F_script02_1_F015
0.019296033,0.037175752,0.15733948,0.7861887,Ses01F_script02_1_F024
0.69666505,0.054898866,0.21286984,0.035566304,Ses01F_script02_1_F025
0.4291771,0.2675705,0.18515302,0.11809942,Ses01F_script02_1_M002
0.020971768,0.11142526,0.84269184,0.02491118,Ses01F_script02_1_M007
0.07427481,0.06916807,0.6331997,0.22335747,Ses01F_script02_1_M008
0.031518597,0.041009746,0.6169621,0.3105096,Ses01F_script02_1_M009
0.14065886,0.044327658,0.18916856,0.62584496,Ses01F_script02_1_M010
0.043574415,0.04107097,0.9047853,0.010569318,Ses01F_script02_1_M011
0.022746772,0.26523995,0.6908884,0.021124853,Ses01F_script02_1_M013
0.038595702,0.23887771,0.5527131,0.16981347,Ses01F_script02_1_M014
0.12572756,0.06765171,0.38994852,0.4166722,Ses01F_script02_1_M015
0.0481545,0.9136859,0.024085745,0.01407388,Ses01F_script02_1_M016
0.05431173,0.17949283,0.632325,0.13387044,Ses01F_script02_1_M020
0.014993798,0.03996777,0.9028505,0.04218796,Ses01F_script02_1_M021
0.15233742,0.11362446,0.56136,0.17267807,Ses01F_script02_1_M023
0.028668584,0.024375632,0.7154021,0.23155361,Ses01F_script02_1_M024
0.09651734,0.32580298,0.31602946,0.26165023,Ses01F_script02_1_M025
0.036010005,0.021628473,0.8957101,0.046651434,Ses01F_script02_1_M026
0.0409688,0.51691806,0.07558343,0.36652973,Ses01F_script02_1_M029
0.01840649,0.02240044,0.93261147,0.026581585,Ses01F_script02_1_M031
0.1603133,0.31265327,0.48834985,0.03868361,Ses01F_script02_1_M032
0.37989977,0.017990924,0.46003163,0.14207765,Ses01F_script02_1_M033
0.059056822,0.77588695,0.14030722,0.024748938,Ses01F_script02_1_M034
0.01654422,0.92663467,0.042787023,0.014034028,Ses01F_script02_1_M035
0.022145856,0.90611297,0.05738448,0.014356682,Ses01F_script02_1_M036
0.03922438,0.66976327,0.21409461,0.0769178,Ses01F_script02_1_M038
0.019923933,0.7025017,0.23961182,0.03796259,Ses01F_script02_1_M040
0.034836363,0.3713434,0.5577211,0.03609912,Ses01F_script02_1_M043
