prob_0,prob_1,prob_2,prob_3,file_id
0.031220824,0.20666774,0.6892426,0.07286887,Ses01F_impro02_M011
0.007080293,0.01122656,0.96283394,0.018859213,Ses01F_impro02_M012
0.02560717,0.017621292,0.02651765,0.93025386,Ses01F_impro02_M013
0.019861221,0.011542753,0.016338352,0.95225775,Ses01F_impro02_M014
0.033718396,0.12591136,0.2670102,0.5733601,Ses01F_impro02_M015
0.0063803596,0.96256304,0.022654071,0.008402572,Ses01F_impro03_F000
0.028217103,0.9125247,0.044781268,0.014476933,Ses01F_impro03_F001
0.1003916,0.4963375,0.35400984,0.049261022,Ses01F_impro03_F002
0.009978087,0.96658885,0.015299133,0.0081339255,Ses01F_impro03_F004
0.019793719,0.034704074,0.93596107,0.009541162,Ses01F_impro03_F005
0.02628729,0.14668666,0.08392583,0.7431002,Ses01F_impro03_F006
0.036540527,0.02815266,0.18991384,0.745393,Ses01F_impro03_F008
0.008560605,0.93631166,0.0237302,0.031397585,Ses01F_impro03_F009
0.08516626,0.8717075,0.024518223,0.018607944,Ses01F_impro03_F010
0.017261362,0.94893694,0.021046996,0.012754707,Ses01F_impro03_F012
0.09701938,0.31876364,0.08380568,0.50041133,Ses01F_impro03_F013
0.019396683,0.018344402,0.94132346,0.02093543,Ses01F_impro03_F015
0.011715103,0.022607889,0.9470376,0.018639429,Ses01F_impro03_F016
0.013093203,0.018044548,0.93349236,0.035369862,Ses01F_impro03_F017
0.049547877,0.12625706,0.77510595,0.04908916,Ses01F_impro03_F018
0.015845388,0.09823388,0.8514747,0.034445934,Ses01F_impro03_F019
0.0072530434,0.9524205,0.026486948,0.013839489,Ses01F_impro03_F021
0.014753431,0.019139519,0.9561354,0.009971594,Ses01F_impro03_F022
0.023408659,0.10380506,0.8317243,0.04106205,Ses01F_impro03_F023
0.016848989,0.9040536,0.030221151,0.048876252,Ses01F_impro03_F024
0.04977344,0.028455365,0.9077818,0.013989479,Ses01F_impro03_F025
0.026526123,0.856585,0.029800298,0.08708859,Ses01F_impro03_F026
0.01322209,0.017443353,0.92126185,0.048072644,Ses01F_impro03_M000
0.019369556,0.03831006,0.75295734,0.18936308,Ses01F_impro03_M001
0.024207922,0.030542022,0.9331199,0.012130062,Ses01F_impro03_M003
0.016765729,0.15444171,0.7097469,0.11904563,Ses01F_impro03_M006
0.015118331,0.25542465,0.7074955,0.021961529,Ses01F_impro03_M007
0.020590289,0.051702555,0.88919985,0.038507365,Ses01F_impro03_M008
0.010429489,0.019252116,0.95943075,0.010887681,Ses01F_impro03_M009
0.021011507,0.023833362,0.9386117,0.016543536,Ses01F_impro03_M011
0.01884988,0.023974987,0.9428676,0.01430755,Ses01F_impro03_M013
0.012899084,0.020050943,0.9581188,0.008931202,Ses01F_impro03_M014
0.13086244,0.19200075,0.64674693,0.030389825,Ses01F_impro03_M015
0.016824692,0.03971065,0.9182077,0.025256926,Ses01F_impro03_M016
0.037845727,0.2545164,0.6288371,0.07880072,Ses01F_impro03_M019
0.017553503,0.030066183,0.9418701,0.010510268,Ses01F_impro03_M020
0.011982373,0.10482106,0.86087424,0.022322271,Ses01F_impro03_M021
0.020558095,0.09503087,0.8723517,0.012059377,Ses01F_impro03_M022
0.033502664,0.8146296,0.091554195,0.06031349,Ses01F_impro03_M023
0.01835493,0.027870374,0.9104175,0.043357193,Ses01F_impro03_M024
0.019627932,0.051148567,0.91828805,0.010935459,Ses01F_impro04_F000
0.018243883,0.060176942,0.897302,0.0242771,Ses01F_impro04_F001
0.025465338,0.03670004,0.9024381,0.035396464,Ses01F_impro04_F005
0.033517294,0.9033157,0.052714135,0.010452884,Ses01F_impro04_F006
0.023144467,0.10144171,0.814494,0.060919788,Ses01F_impro04_F009
0.008498984,0.012956229,0.9675195,0.011025235,Ses01F_impro04_F013
0.05141719,0.5230038,0.21006991,0.21550906,Ses01F_impro04_F014
0.06908652,0.08796441,0.8091435,0.033805586,Ses01F_impro04_F028
0.22465934,0.37364912,0.32613114,0.07556044,Ses01F_impro04_F029
0.04229269,0.6284908,0.29743987,0.031776607,Ses01F_impro04_F030
0.716593,0.11028637,0.074555196,0.09856538,Ses01F_impro04_F031
0.1022702,0.020825151,0.8518802,0.025024442,Ses01F_impro04_F032
0.2072699,0.036129035,0.71708,0.039521076,Ses01F_impro04_F033
0.00954688,0.020488266,0.96131676,0.008648023,Ses01F_impro04_M000
0.016748302,0.04530038,0.8813796,0.05657171,Ses01F_impro04_M001
0.009523974,0.015011847,0.9531975,0.022266636,Ses01F_impro04_M002
0.0145700555,0.48652604,0.45285967,0.046044327,Ses01F_impro04_M003
0.013157397,0.039638925,0.93829405,0.008909531,Ses01F_impro04_M004
0.011993963,0.025519319,0.9427503,0.019736499,Ses01F_impro04_M005
0.013746311,0.15631971,0.8007501,0.029183827,Ses01F_impro04_M006
0.021794597,0.74659455,0.12801823,0.1035926,Ses01F_impro04_M007
0.04505191,0.49319398,0.30333894,0.15841527,Ses01F_impro04_M008
0.02760551,0.2511054,0.69294065,0.02834841,Ses01F_impro04_M009
0.04401728,0.19388488,0.52048814,0.2416097,Ses01F_impro04_M010
0.00928125,0.018646209,0.951016,0.021056471,Ses01F_impro04_M011
0.008278068,0.011959617,0.9617836,0.017978715,Ses01F_impro04_M012
0.009103422,0.014233373,0.9655516,0.011111533,Ses01F_impro04_M013
0.008092332,0.024700802,0.9482425,0.01896436,Ses01F_impro04_M014
0.009794385,0.012496008,0.9631886,0.014521069,Ses01F_impro04_M015
0.015634246,0.049565267,0.8498665,0.084934,Ses01F_impro04_M016
0.022332355,0.21102475,0.6003251,0.1663178,Ses01F_impro04_M017
0.00796165,0.013088405,0.9635473,0.015402662,Ses01F_impro04_M018
0.039980296,0.20047066,0.5823763,0.17717277,Ses01F_impro04_M019
0.020856228,0.027288567,0.8482825,0.10357273,Ses01F_impro04_M020
0.0111453235,0.01186375,0.96509117,0.011899716,Ses01F_impro04_M021
0.015876383,0.16256005,0.73189074,0.089672886,Ses01F_impro04_M022
0.0069738287,0.013730405,0.96744734,0.011848416,Ses01F_impro04_M023
0.017923573,0.02544349,0.63570863,0.3209243,Ses01F_impro04_M024
0.025669254,0.045707975,0.8722944,0.056328285,Ses01F_impro04_M025
0.022489924,0.5349267,0.09986159,0.3427217,Ses01F_impro04_M026
0.013437266,0.02002478,0.9451485,0.02138939,Ses01F_impro04_M027
0.014332557,0.040764943,0.872035,0.07286752,Ses01F_impro04_M028
0.020566585,0.021470496,0.91363895,0.044323906,Ses01F_impro04_M031
0.014067057,0.051479645,0.85500944,0.07944383,Ses01F_impro04_M032
0.1742441,0.11113929,0.68213147,0.032485105,Ses01F_impro05_F008
0.025281856,0.056203466,0.9070462,0.011468587,Ses01F_impro05_F009
0.20509243,0.7073739,0.055904996,0.031628676,Ses01F_impro05_F011
0.01368134,0.06321095,0.90800947,0.015098338,Ses01F_impro05_F012
0.022200042,0.061170757,0.8672949,0.04933431,Ses01F_impro05_F014
0.047581833,0.012713379,0.034920316,0.9047845,Ses01F_impro05_F015
0.93715686,0.023996877,0.017851425,0.020994864,Ses01F_impro05_F016
0.93220264,0.01379502,0.01260795,0.041394386,Ses01F_impro05_F017
0.01340435,0.027546741,0.89878225,0.060266666,Ses01F_impro05_F018
0.9200817,0.017875284,0.030069549,0.031973567,Ses01F_impro05_F019
0.0352464,0.9420724,0.011609694,0.011071568,Ses01F_impro05_F020
0.9479087,0.010494744,0.027060185,0.014536365,Ses01F_impro05_F021
0.8986106,0.06211061,0.024190385,0.015088414,Ses01F_impro05_F022
0.008827626,0.027746005,0.8764273,0.086999156,Ses01F_impro05_F023
0.032019004,0.92477775,0.020928793,0.022274394,Ses01F_impro05_F024
0.92588574,0.03729729,0.015569636,0.021247415,Ses01F_impro05_F025
0.970831,0.008123274,0.012689524,0.008356177,Ses01F_impro05_F026
0.013046402,0.015768323,0.9561688,0.015016487,Ses01F_impro05_F028
0.9174785,0.008908387,0.05662612,0.016986933,Ses01F_impro05_F029
0.06341833,0.032404825,0.8515471,0.052629694,Ses01F_impro05_F030
0.014234385,0.014651771,0.94922155,0.021892356,Ses01F_impro05_M000
0.012963643,0.017478868,0.9617477,0.007809831,Ses01F_impro05_M001
0.01633415,0.1477995,0.8220567,0.01380962,Ses01F_impro05_M002
0.03311742,0.06087151,0.62718713,0.27882394,Ses01F_impro05_M003
0.020383086,0.045957476,0.8998522,0.033807226,Ses01F_impro05_M004
0.24908054,0.07215408,0.61403203,0.064733356,Ses01F_impro05_M005
0.038552683,0.06841449,0.74806494,0.14496787,Ses01F_impro05_M006
0.014505428,0.01513991,0.95969206,0.010662589,Ses01F_impro05_M007
0.04476839,0.24565467,0.2982532,0.4113238,Ses01F_impro05_M008
0.014772128,0.037158933,0.90894645,0.039122503,Ses01F_impro05_M009
0.026359301,0.044135123,0.111448884,0.8180567,Ses01F_impro05_M010
0.006941639,0.015540639,0.9627935,0.014724236,Ses01F_impro05_M011
0.009619488,0.01341018,0.9467712,0.030199088,Ses01F_impro05_M012
0.044821236,0.16016954,0.37344,0.4215693,Ses01F_impro05_M013
0.018432623,0.027983107,0.88960916,0.06397514,Ses01F_impro05_M014
0.020244524,0.0248889,0.9326413,0.022225164,Ses01F_impro05_M015
0.009887795,0.012615791,0.96892416,0.0085723335,Ses01F_impro05_M016
0.025972908,0.035632998,0.6939756,0.2444185,Ses01F_impro05_M017
0.030023098,0.09248621,0.7334402,0.14405051,Ses01F_impro05_M019
0.04259704,0.28801778,0.30468866,0.36469656,Ses01F_impro05_M020
0.24650396,0.035749447,0.48834178,0.22940482,Ses01F_impro05_M022
0.07530616,0.120663695,0.7891818,0.014848296,Ses01F_impro05_M023
0.8164944,0.034710046,0.12091971,0.027875839,Ses01F_impro05_M024
0.014827235,0.36141443,0.5398059,0.08395243,Ses01F_impro05_M025
0.015438958,0.0115119545,0.9568918,0.016157275,Ses01F_impro05_M026
0.021641605,0.03381685,0.53320974,0.41133177,Ses01F_impro05_M027
0.012441304,0.77415276,0.18380715,0.029598763,Ses01F_impro05_M028
0.0142379645,0.014622242,0.9599474,0.011192363,Ses01F_impro05_M029
0.0076731527,0.013003452,0.96229774,0.017025677,Ses01F_impro05_M030
0.018700076,0.077595234,0.7786286,0.12507604,Ses01F_impro05_M031
0.02403496,0.09701883,0.1943524,0.68459374,Ses01F_impro05_M034
0.013488396,0.10758226,0.8317278,0.04720152,Ses01F_impro05_M035
0.23697281,0.1044112,0.3510481,0.3075679,Ses01F_impro06_F002
0.015286542,0.18215442,0.7704471,0.032112014,Ses01F_impro06_F003
0.033494808,0.09830319,0.8245664,0.043635547,Ses01F_impro06_F004
0.028125852,0.06888755,0.78938776,0.11359887,Ses01F_impro06_F005
0.011106805,0.021899927,0.014730561,0.9522627,Ses01F_impro06_F006
0.025884671,0.05872343,0.23178251,0.6836094,Ses01F_impro06_F007
0.018449066,0.40667793,0.04825038,0.52662265,Ses01F_impro06_F008
0.026591163,0.030416807,0.25415635,0.6888357,Ses01F_impro06_F009
0.008882635,0.7884754,0.03922694,0.16341497,Ses01F_impro06_F010
0.03928582,0.7837353,0.08181789,0.09516097,Ses01F_impro06_F011
0.056235887,0.11351495,0.29628694,0.53396225,Ses01F_impro06_F012
0.0111604305,0.023628084,0.032542367,0.93266904,Ses01F_impro06_F013
0.023552064,0.045734696,0.90248346,0.02822976,Ses01F_impro06_F014
0.031020042,0.017214134,0.88286525,0.06890058,Ses01F_impro06_F015
0.023270309,0.042224813,0.90436494,0.030139904,Ses01F_impro06_F016
0.019582916,0.4980605,0.05933183,0.42302468,Ses01F_impro06_F018
0.057732172,0.6547873,0.18682362,0.10065689,Ses01F_impro06_F019
0.017386813,0.014558296,0.04701197,0.92104286,Ses01F_impro06_F020
0.020498127,0.62173975,0.0629504,0.29481176,Ses01F_impro06_F021
0.019935869,0.19839172,0.4679643,0.31370816,Ses01F_impro06_F022
0.023147294,0.100623555,0.09585098,0.78037816,Ses01F_impro06_F023
0.012173205,0.017239282,0.033775404,0.9368121,Ses01F_impro06_F024
0.011776055,0.014425497,0.013162841,0.9606356,Ses01F_impro06_F025
0.02998948,0.038826518,0.74605805,0.18512592,Ses01F_impro06_F026
0.027121576,0.598994,0.31201324,0.061871134,Ses01F_impro06_F027
0.012417445,0.015531934,0.013864231,0.95818645,Ses01F_impro06_F028
0.07365562,0.10475036,0.71275526,0.10883866,Ses01F_impro06_M000
0.015178358,0.020023525,0.9373965,0.02740147,Ses01F_impro06_M001
0.013672313,0.12372126,0.7910725,0.07153398,Ses01F_impro06_M002
0.019209778,0.12972777,0.8087981,0.042264394,Ses01F_impro06_M003
0.03622487,0.10370338,0.25158593,0.6084858,Ses01F_impro06_M004
0.023079343,0.039218273,0.5679714,0.369731,Ses01F_impro06_M005
0.01233937,0.035284493,0.915848,0.03652816,Ses01F_impro06_M006
0.040459186,0.101119466,0.693286,0.16513541,Ses01F_impro06_M007
0.036017664,0.05710325,0.8828964,0.023982748,Ses01F_impro06_M008
0.0135607915,0.035829287,0.87312657,0.077483356,Ses01F_impro06_M009
0.020556793,0.7051711,0.2062706,0.06800157,Ses01F_impro06_M010
0.015960954,0.027623292,0.933161,0.02325475,Ses01F_impro06_M011
0.012317871,0.021405485,0.95127594,0.015000694,Ses01F_impro06_M012
0.012288654,0.63298744,0.30140224,0.053321622,Ses01F_impro06_M013
0.010066297,0.029330514,0.9428658,0.01773738,Ses01F_impro06_M014
0.016583972,0.03868778,0.86887705,0.07585117,Ses01F_impro06_M015
0.02048898,0.8001267,0.1559806,0.023403697,Ses01F_impro06_M016
0.052256957,0.90613556,0.020587303,0.021020262,Ses01F_impro07_F000
0.010040574,0.9643222,0.008808105,0.016829146,Ses01F_impro07_F002
0.020120393,0.8381411,0.02585868,0.11587983,Ses01F_impro07_F003
0.09217198,0.3243107,0.08443515,0.49908218,Ses01F_impro07_F004
0.014338602,0.12287487,0.8412229,0.02156367,Ses01F_impro07_F005
0.0123834,0.9307936,0.027481183,0.029341817,Ses01F_impro07_F009
0.03338706,0.8275771,0.07663439,0.062401406,Ses01F_impro07_F010
0.047112245,0.90731245,0.027634373,0.017940974,Ses01F_impro07_F012
0.016443795,0.059536185,0.8857659,0.038254138,Ses01F_impro07_F013
0.08551256,0.06317565,0.03306559,0.8182461,Ses01F_impro07_F016
0.21629772,0.6987696,0.060229752,0.024702933,Ses01F_impro07_M000
0.009635288,0.9712583,0.009335886,0.009770585,Ses01F_impro07_M001
0.07615208,0.8832985,0.024328358,0.016221035,Ses01F_impro07_M002
0.0064820996,0.9617051,0.022271039,0.009541837,Ses01F_impro07_M003
0.008290869,0.96195453,0.016852906,0.012901735,Ses01F_impro07_M004
0.089835584,0.88056266,0.01366352,0.015938217,Ses01F_impro07_M005
0.013088417,0.067616835,0.89589214,0.023402693,Ses01F_impro07_M006
0.13746753,0.7528465,0.025063306,0.08462271,Ses01F_impro07_M007
0.014916259,0.05779466,0.9054217,0.021867387,Ses01F_impro07_M008
0.012308727,0.80638045,0.15441702,0.026893852,Ses01F_impro07_M009
0.039542798,0.26257238,0.6611705,0.03671434,Ses01F_impro07_M012
0.013326446,0.9414021,0.03636193,0.008909565,Ses01F_impro07_M013
0.014290368,0.024791213,0.952783,0.008135498,Ses01F_impro07_M014
0.035011835,0.021325843,0.9193206,0.024341695,Ses01F_impro07_M015
0.010816488,0.9176819,0.0541235,0.017378155,Ses01F_impro07_M017
0.011404508,0.044174764,0.92176133,0.022659449,Ses01F_impro07_M018
0.028612955,0.15160927,0.80937743,0.01040035,Ses01F_impro07_M019
0.026907558,0.02317487,0.522783,0.4271346,Ses01F_script01_1_F005
0.016979802,0.026112532,0.9372538,0.019653792,Ses01F_script01_1_F015
0.02202426,0.057667125,0.8771162,0.043192342,Ses01F_script01_1_F034
0.95825213,0.008939467,0.01885723,0.013951117,Ses01F_script01_1_F035
0.97263193,0.0059606214,0.010159457,0.011247982,Ses01F_script01_1_F037
0.93450576,0.03707357,0.015861118,0.012559473,Ses01F_script01_1_F038
0.914684,0.022792203,0.030268101,0.032255717,Ses01F_script01_1_F041
0.6716561,0.060596026,0.15456156,0.11318636,Ses01F_script01_1_F042
0.015666572,0.033787664,0.919636,0.030909725,Ses01F_script01_1_M000
0.032581687,0.036703058,0.90486825,0.025847035,Ses01F_script01_1_M001
0.026000112,0.04542791,0.3647436,0.56382847,Ses01F_script01_1_M002
0.014131646,0.066202484,0.8601752,0.059490662,Ses01F_script01_1_M003
0.019258793,0.041723255,0.9202396,0.018778307,Ses01F_script01_1_M004
0.019673718,0.01397501,0.030764483,0.9355868,Ses01F_script01_1_M007
0.02942094,0.02480998,0.56593114,0.379838,Ses01F_script01_1_M010
0.030536868,0.013689746,0.9163415,0.039431974,Ses01F_script01_1_M012
0.34499747,0.040226273,0.44879857,0.16597775,Ses01F_script01_1_M014
0.008224351,0.022377385,0.95585847,0.013539816,Ses01F_script01_1_M015
0.071407214,0.051121768,0.27159733,0.60587376,Ses01F_script01_1_M016
0.018846953,0.01654226,0.86224186,0.10236892,Ses01F_script01_1_M017
0.96657246,0.008866172,0.013810242,0.010751114,Ses01F_script01_1_M019
0.012880041,0.02498936,0.94061893,0.021511657,Ses01F_script01_1_M023
0.03197663,0.09240082,0.5875237,0.28809887,Ses01F_script01_1_M024
0.053962536,0.05404799,0.84628063,0.045708854,Ses01F_script01_1_M025
0.13052808,0.7927117,0.025321888,0.051438365,Ses01F_script01_1_M034
0.01432508,0.023776026,0.92773604,0.034162764,Ses01F_script01_1_M039
0.016370041,0.016762689,0.94939977,0.017467413,Ses01F_script01_1_M040
0.6204327,0.047065,0.29814285,0.03435945,Ses01F_script01_2_F003
0.040914066,0.11187196,0.8215018,0.025712138,Ses01F_script01_2_F004
0.9408236,0.026741397,0.017038006,0.015396982,Ses01F_script01_2_F005
0.9602972,0.010766265,0.013627283,0.015309241,Ses01F_script01_2_F006
0.8561036,0.09469502,0.036405433,0.012795906,Ses01F_script01_2_F007
0.051140327,0.114016175,0.024628097,0.8102153,Ses01F_script01_2_F008
0.07820118,0.017182395,0.032618552,0.87199795,Ses01F_script01_2_F009
0.8402294,0.12222792,0.0202309,0.01731182,Ses01F_script01_2_F010
0.1778941,0.25168815,0.41121268,0.15920503,Ses01F_script01_2_F011
0.5232723,0.1670673,0.17836179,0.13129862,Ses01F_script01_2_F012
0.09311816,0.033766244,0.061226543,0.81188905,Ses01F_script01_2_F013
0.0071830926,0.01345697,0.96677065,0.012589342,Ses01F_script01_2_M001
0.0071266154,0.013612024,0.9679089,0.01135246,Ses01F_script01_2_M004
0.0077858926,0.022859624,0.95079947,0.01855497,Ses01F_script01_2_M008
0.961536,0.011874403,0.010804187,0.015785431,Ses01F_script01_2_M017
0.017092329,0.78423995,0.17496991,0.023697823,Ses01F_script01_3_F000
0.011188574,0.13354343,0.82846326,0.026804755,Ses01F_script01_3_F001
0.007884755,0.9472906,0.013867306,0.030957254,Ses01F_script01_3_F002
0.018286308,0.03388185,0.5831425,0.36468926,Ses01F_script01_3_F003
0.0400709,0.18752508,0.7435479,0.028856015,Ses01F_script01_3_F004
0.02866007,0.030415537,0.24208403,0.69884044,Ses01F_script01_3_F005
0.026862534,0.09502853,0.07673739,0.8013715,Ses01F_script01_3_F006
0.01807731,0.11818236,0.8237398,0.04000057,Ses01F_script01_3_F007
0.049096692,0.02854617,0.8362596,0.0860975,Ses01F_script01_3_F008
0.006988344,0.9596794,0.022082375,0.011249815,Ses01F_script01_3_F009
0.018175522,0.049641766,0.9074849,0.02469775,Ses01F_script01_3_F010
0.020270076,0.8404269,0.060995445,0.07830753,Ses01F_script01_3_F011
0.015187917,0.03232609,0.92514646,0.02733957,Ses01F_script01_3_F012
0.14159043,0.700161,0.11381143,0.0444371,Ses01F_script01_3_F013
0.009736401,0.9127454,0.038600538,0.038917545,Ses01F_script01_3_F014
0.026777333,0.12965022,0.031566832,0.8120056,Ses01F_script01_3_F015
0.009925906,0.95702714,0.022797607,0.010249361,Ses01F_script01_3_F016
0.024950301,0.9481939,0.011031618,0.015824096,Ses01F_script01_3_F017
0.016253619,0.07315004,0.8952813,0.015314981,Ses01F_script01_3_F019
0.056674648,0.89762694,0.018385237,0.027313279,Ses01F_script01_3_F020
0.76532364,0.15889663,0.045975383,0.029804427,Ses01F_script01_3_F021
0.014068557,0.058533527,0.8788292,0.048568767,Ses01F_script01_3_F022
0.053485744,0.14065516,0.73907995,0.06677913,Ses01F_script01_3_F028
0.014352609,0.01161399,0.01763246,0.95640093,Ses01F_script01_3_F029
0.06653641,0.31623182,0.39108393,0.22614785,Ses01F_script01_3_F030
0.012396173,0.04264668,0.91193813,0.03301907,Ses01F_script01_3_F031
0.021728333,0.9427481,0.023897052,0.011626485,Ses01F_script01_3_F035
0.011245133,0.9124686,0.047394846,0.028891321,Ses01F_script01_3_M000
0.019860307,0.02472461,0.89246476,0.06295037,Ses01F_script01_3_M001
0.014653917,0.046948493,0.88724005,0.05115748,Ses01F_script01_3_M003
0.096457005,0.27325335,0.56181085,0.068478726,Ses01F_script01_3_M004
0.01380669,0.79517514,0.03328894,0.15772925,Ses01F_script01_3_M005
0.034713622,0.31244984,0.28287804,0.3699585,Ses01F_script01_3_M008
0.019319192,0.11904891,0.7541495,0.107482366,Ses01F_script01_3_M009
0.92736715,0.019893298,0.04204137,0.010698184,Ses01F_script01_3_M010
0.100492716,0.6170028,0.25647748,0.02602699,Ses01F_script01_3_M015
0.6737194,0.035794057,0.2773839,0.013102621,Ses01F_script01_3_M016
0.018751744,0.73869514,0.22746421,0.0150888935,Ses01F_script01_3_M017
0.0075227357,0.97146803,0.011449081,0.009560211,Ses01F_script01_3_M019
0.028417379,0.8198469,0.13855338,0.013182234,Ses01F_script01_3_M020
0.016845288,0.09190225,0.875286,0.01596644,Ses01F_script01_3_M021
0.03911061,0.040011983,0.6013335,0.31954396,Ses01F_script01_3_M022
0.034694307,0.04007238,0.035590716,0.8896426,Ses01F_script01_3_M023
0.040840115,0.09434726,0.15022425,0.7145884,Ses01F_script01_3_M024
0.016652053,0.015900549,0.88895077,0.07849662,Ses01F_script01_3_M025
0.031061692,0.05155465,0.6665938,0.25078994,Ses01F_script01_3_M026
0.08277464,0.09224089,0.15374483,0.6712396,Ses01F_script01_3_M027
0.02033133,0.015474835,0.9087185,0.055475287,Ses01F_script01_3_M028
0.011672421,0.013371489,0.01562979,0.95932627,Ses01F_script01_3_M029
0.010405379,0.034600724,0.023675013,0.9313189,Ses01F_script01_3_M030
0.029694313,0.06111162,0.12152243,0.7876717,Ses01F_script01_3_M032
0.012693438,0.024103872,0.025274368,0.9379284,Ses01F_script01_3_M033
0.16403726,0.036561944,0.20173237,0.59766847,Ses01F_script01_3_M036
0.009671503,0.04088271,0.90593165,0.04351415,Ses01F_script01_3_M037
0.14388102,0.120666705,0.51018846,0.22526383,Ses01F_script02_1_F000
0.050704245,0.30908108,0.61840856,0.021806138,Ses01F_script02_1_F004
0.4022584,0.23098755,0.33031866,0.036435477,Ses01F_script02_1_F006
0.4368951,0.14325817,0.102707,0.31713971,Ses01F_script02_1_F007
0.023296082,0.9057945,0.044977587,0.025931839,Ses01F_script02_1_F008
0.04179637,0.28665668,0.6274585,0.0440885,Ses01F_script02_1_F009
0.043821998,0.063736394,0.7994008,0.093040824,Ses01F_script02_1_F010
0.032286286,0.84136236,0.09379061,0.0325608,Ses01F_script02_1_F015
0.029709749,0.041092057,0.84619904,0.08299915,Ses01F_script02_1_F024
0.24965633,0.06867072,0.65995383,0.021719094,Ses01F_script02_1_F025
0.09812637,0.4095005,0.34565756,0.14671555,Ses01F_script02_1_M002
0.013689421,0.14337035,0.825479,0.017461352,Ses01F_script02_1_M007
0.03230201,0.06339688,0.85331976,0.050981306,Ses01F_script02_1_M008
0.017571842,0.06415922,0.8371948,0.081074215,Ses01F_script02_1_M009
0.10465477,0.07660323,0.6341985,0.18454352,Ses01F_script02_1_M010
0.027263444,0.22944249,0.71889484,0.024399245,Ses01F_script02_1_M011
0.013938484,0.43266305,0.5355813,0.017817222,Ses01F_script02_1_M013
0.013361744,0.08148497,0.86618,0.038973242,Ses01F_script02_1_M014
0.02551714,0.19640498,0.16551405,0.6125638,Ses01F_script02_1_M015
0.030751294,0.9467493,0.010131867,0.012367614,Ses01F_script02_1_M016
0.011795492,0.025089879,0.9407483,0.022366352,Ses01F_script02_1_M020
0.012053356,0.023180595,0.92973703,0.035029013,Ses01F_script02_1_M021
0.028185204,0.035008136,0.9196468,0.017159848,Ses01F_script02_1_M023
0.013506601,0.80326515,0.095623195,0.08760508,Ses01F_script02_1_M024
0.014393041,0.9106972,0.018386574,0.056523237,Ses01F_script02_1_M025
0.020499256,0.27343598,0.6585948,0.047469974,Ses01F_script02_1_M026
0.021298997,0.7427203,0.022081558,0.21389906,Ses01F_script02_1_M029
0.0127292555,0.035610177,0.9372892,0.014371362,Ses01F_script02_1_M031
0.027344199,0.81709826,0.0987698,0.056787744,Ses01F_script02_1_M032
0.08183316,0.043022845,0.19885772,0.6762863,Ses01F_script02_1_M033
0.010587661,0.9538587,0.021020863,0.014532828,Ses01F_script02_1_M034
0.010014075,0.8985514,0.06906343,0.022371143,Ses01F_script02_1_M035
0.007187248,0.9646279,0.01319789,0.014986998,Ses01F_script02_1_M036
0.017001914,0.16317867,0.7857773,0.034042105,Ses01F_script02_1_M038
0.008133489,0.8786427,0.0972291,0.01599481,Ses01F_script02_1_M040
0.021708662,0.11926216,0.8457317,0.013297445,Ses01F_script02_1_M043
